Index,Timestamp,Node2_Demand,Node9_Demand,Node10_Demand,Node11_Demand,Node12_Demand,Node13_Demand,Node21_Demand,Node22_Demand,Node23_Demand,Node31_Demand,Node32_Demand,Link9_Flows,Link10_Flows,Link11_Flows,Link12_Flows,Link21_Flows,Link22_Flows,Link31_Flows,Link110_Flows,Link111_Flows,Link112_Flows,Link113_Flows,Link121_Flows,Link122_Flows,Leak2_Demand,Leak21_Demand,Pressure_Node2,Pressure_Node9,Pressure_Node10,Pressure_Node11,Pressure_Node12,Pressure_Node13,Pressure_Node21,Pressure_Node22,Pressure_Node23,Pressure_Node31,Pressure_Node32,LeakOccurred,
7891,2017-06-14 09:00:00,0,-378,0,50.4,46.8,32.4,50.4,68.4,54,36,32.4,378,378,201.6,46.8,25.2,39.6,7.2,0,122.4,108,14.4,43.2,25.2,0,0,45.72,0,98.007,94.389,94.134,94.365,93.293,94.532,95.744,90.986,87.686,0,
7892,2017-06-14 09:30:00,0,-374.4,0,50.4,54,36,50.4,64.8,50.4,36,32.4,374.4,374.4,201.6,46.8,25.2,39.6,7.2,0,118.8,104.4,10.8,43.2,25.2,0,0,45.72,0,98.435,94.863,94.602,94.876,93.878,95.101,96.316,91.661,88.394,0,
7893,2017-06-14 10:00:00,0,-385.2,0,54,54,36,50.4,72,54,32.4,32.4,385.2,385.2,208.8,46.8,28.8,43.2,7.2,0,122.4,108,10.8,43.2,21.6,0,0,45.72,0,96.385,92.592,92.122,92.302,91.391,92.539,93.715,89.306,86.001,0,
7894,2017-06-14 10:30:00,0,-374.4,0,50.4,50.4,36,57.6,64.8,50.4,32.4,32.4,374.4,374.4,201.6,46.8,21.6,39.6,7.2,0,122.4,104.4,10.8,43.2,25.2,0,0,45.72,0,98.415,94.841,94.621,94.897,93.789,95.089,96.323,91.685,88.436,0,
7895,2017-06-14 11:00:00,0,-367.2,0,50.4,50.4,32.4,54,64.8,54,32.4,32.4,367.2,367.2,198,46.8,25.2,39.6,7.2,0,118.8,104.4,14.4,43.2,25.2,0,0,45.72,0,99.761,96.333,96.245,96.575,95.454,96.734,97.947,93.368,90.113,0,
7896,2017-06-14 11:30:00,0,-367.2,0,50.4,54,36,46.8,64.8,50.4,36,28.8,367.2,367.2,201.6,46.8,28.8,39.6,7.2,0,118.8,100.8,10.8,43.2,21.6,0,0,45.72,0,99.5,96.043,95.86,96.195,95.2,96.4,97.627,93.117,89.891,0,
7897,2017-06-14 12:00:00,0,-360,0,46.8,46.8,32.4,57.6,61.2,54,36,32.4,360,360,198,46.8,21.6,39.6,7.2,0,118.8,104.4,14.4,43.2,25.2,0,0,45.72,0,100.457,97.104,97.03,97.355,96.186,97.527,98.743,94.082,90.845,0,
7898,2017-06-14 12:30:00,0,-338.4,0,50.4,43.2,32.4,46.8,64.8,46.8,28.8,28.8,338.4,338.4,180,43.2,25.2,36,7.2,0,108,93.6,10.8,36,21.6,0,0,45.72,0,103.886,100.907,101.288,101.793,100.65,101.925,103.214,98.949,95.735,0,
7899,2017-06-14 13:00:00,0,-334.8,0,46.8,46.8,28.8,50.4,54,46.8,28.8,32.4,334.8,334.8,180,39.6,18,32.4,10.8,0,108,93.6,10.8,39.6,21.6,0,0,45.72,0,104.554,101.649,102.079,102.666,101.394,102.772,104.073,99.548,96.227,0,
7900,2017-06-14 13:30:00,0,-313.2,0,43.2,43.2,28.8,43.2,57.6,46.8,28.8,25.2,313.2,313.2,169.2,39.6,21.6,36,7.2,0,100.8,86.4,10.8,36,18,0,0,45.72,0,107.626,105.06,105.764,106.399,105.224,106.522,107.818,103.684,100.475,0,
7901,2017-06-14 14:00:00,0,-316.8,0,39.6,39.6,28.8,43.2,64.8,46.8,28.8,28.8,316.8,316.8,172.8,39.6,25.2,36,7.2,0,104.4,93.6,14.4,36,21.6,0,0,45.72,0,107.198,104.585,105.154,105.719,104.562,105.822,107.105,103.01,99.728,0,
7902,2017-06-14 14:30:00,0,-320.4,0,43.2,43.2,28.8,43.2,57.6,46.8,28.8,28.8,320.4,320.4,172.8,39.6,21.6,36,7.2,0,104.4,93.6,14.4,36,21.6,0,0,45.72,0,106.763,104.102,104.685,105.268,104.064,105.377,106.657,102.381,99.13,0,
7903,2017-06-14 15:00:00,0,-309.6,0,43.2,39.6,28.8,43.2,54,43.2,28.8,28.8,309.6,309.6,165.6,39.6,18,32.4,7.2,0,100.8,86.4,10.8,36,21.6,0,0,45.72,0,107.986,105.46,106.213,106.864,105.624,106.984,108.297,104.04,100.825,0,
7904,2017-06-14 15:30:00,0,-302.4,0,43.2,39.6,25.2,43.2,54,43.2,25.2,25.2,302.4,302.4,162,36,21.6,32.4,7.2,0,97.2,82.8,10.8,32.4,18,0,0,45.72,0,109.231,106.843,107.709,108.42,107.193,108.526,109.847,105.825,102.577,0,
7905,2017-06-14 16:00:00,0,-306,0,39.6,39.6,28.8,43.2,57.6,43.2,28.8,28.8,306,306,165.6,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,108.624,106.169,106.949,107.585,106.365,107.699,109.014,104.763,101.543,0,
7906,2017-06-14 16:30:00,0,-302.4,0,39.6,39.6,28.8,43.2,54,43.2,28.8,25.2,302.4,302.4,165.6,39.6,18,32.4,7.2,0,100.8,86.4,10.8,36,21.6,0,0,45.72,0,109.037,106.628,107.423,108.072,106.851,108.205,109.522,105.297,102.114,0,
7907,2017-06-14 17:00:00,0,-309.6,0,39.6,39.6,32.4,43.2,57.6,43.2,25.2,28.8,309.6,309.6,169.2,39.6,21.6,36,10.8,0,100.8,90,7.2,36,21.6,0,0,45.72,0,107.869,105.33,106.023,106.568,105.449,106.745,108.022,103.935,100.611,0,
7908,2017-06-14 17:30:00,0,-316.8,0,43.2,43.2,28.8,43.2,57.6,43.2,28.8,28.8,316.8,316.8,172.8,39.6,21.6,32.4,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.076,104.45,105.085,105.689,104.522,105.822,107.132,102.825,99.573,0,
7909,2017-06-14 18:00:00,0,-327.6,0,46.8,43.2,28.8,43.2,61.2,46.8,28.8,28.8,327.6,327.6,176.4,39.6,25.2,36,7.2,0,104.4,93.6,10.8,39.6,21.6,0,0,45.72,0,105.468,102.664,103.159,103.686,102.559,103.837,105.114,100.791,97.517,0,
7910,2017-06-14 18:30:00,0,-334.8,0,39.6,46.8,28.8,50.4,61.2,43.2,32.4,28.8,334.8,334.8,183.6,39.6,21.6,32.4,7.2,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,104.668,101.775,102.106,102.62,101.395,102.73,104.036,99.549,96.297,0,
7911,2017-06-14 19:00:00,0,-338.4,0,43.2,46.8,32.4,46.8,61.2,46.8,32.4,32.4,338.4,338.4,183.6,43.2,21.6,36,7.2,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,103.951,100.98,101.242,101.717,100.547,101.848,103.125,98.633,95.362,0,
7912,2017-06-14 19:30:00,0,-345.6,0,43.2,43.2,28.8,50.4,64.8,46.8,32.4,32.4,345.6,345.6,187.2,43.2,21.6,36,7.2,0,111.6,100.8,14.4,43.2,25.2,0,0,45.72,0,103.079,100.012,100.223,100.679,99.462,100.772,102.066,97.385,94.125,0,
7913,2017-06-14 20:00:00,0,-334.8,0,43.2,43.2,32.4,43.2,64.8,50.4,28.8,28.8,334.8,334.8,183.6,43.2,25.2,39.6,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,104.72,101.833,102.163,102.572,101.546,102.774,104.004,99.797,96.522,0,
7914,2017-06-14 20:30:00,0,-334.8,0,43.2,43.2,32.4,46.8,61.2,46.8,32.4,32.4,334.8,334.8,183.6,43.2,21.6,36,7.2,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,104.406,101.485,101.794,102.245,101.106,102.401,103.675,99.079,95.795,0,
7915,2017-06-14 21:00:00,0,-327.6,0,46.8,43.2,28.8,46.8,57.6,43.2,32.4,28.8,327.6,327.6,172.8,39.6,21.6,32.4,7.2,0,104.4,93.6,10.8,39.6,21.6,0,0,45.72,0,105.767,102.996,103.547,104.13,102.882,104.226,105.548,100.969,97.738,0,
7916,2017-06-14 21:30:00,0,-316.8,0,39.6,39.6,28.8,43.2,57.6,43.2,28.8,32.4,316.8,316.8,172.8,39.6,21.6,32.4,7.2,0,104.4,90,10.8,39.6,21.6,0,0,45.72,0,107.176,104.56,105.176,105.773,104.546,105.879,107.195,102.738,99.441,0,
7917,2017-06-14 22:00:00,0,-295.2,0,39.6,36,28.8,43.2,50.4,39.6,28.8,25.2,295.2,295.2,158.4,36,18,32.4,7.2,0,97.2,82.8,10.8,36,18,0,0,45.72,0,110.012,107.712,108.669,109.37,108.117,109.488,110.817,106.65,103.477,0,
7918,2017-06-14 22:30:00,0,-288,0,39.6,36,25.2,39.6,54,39.6,25.2,25.2,288,288,154.8,36,18,28.8,7.2,0,93.6,82.8,10.8,32.4,18,0,0,45.72,0,111.087,108.907,109.972,110.739,109.471,110.827,112.176,108.138,104.958,0,
7919,2017-06-14 23:00:00,0,-262.8,0,36,36,25.2,36,46.8,36,25.2,21.6,262.8,262.8,140.4,32.4,18,28.8,7.2,0,86.4,72,7.2,32.4,18,0,0,45.72,0,113.979,112.127,113.487,114.373,113.064,114.464,115.836,111.874,108.716,0,
7920,2017-06-14 23:30:00,0,-230.4,0,32.4,28.8,21.6,36,39.6,32.4,21.6,21.6,230.4,230.4,122.4,28.8,10.8,21.6,3.6,0,75.6,68.4,7.2,28.8,14.4,0,0,45.72,0,117.433,115.978,117.734,118.754,117.335,118.8,120.212,116.34,113.204,0,
7921,2017-06-15 00:00:00,0,-208.8,0,28.8,25.2,18,28.8,39.6,28.8,21.6,18,208.8,208.8,111.6,25.2,14.4,21.6,3.6,0,68.4,61.2,7.2,25.2,14.4,0,0,45.72,0,119.549,118.341,120.288,121.374,119.979,121.423,122.854,119.107,115.997,0,
7922,2017-06-15 00:30:00,0,-183.6,0,25.2,21.6,18,25.2,32.4,25.2,18,18,183.6,183.6,100.8,21.6,10.8,18,3.6,0,61.2,54,7.2,21.6,14.4,0,0,45.72,0,121.513,120.539,122.702,123.877,122.456,123.913,125.359,121.771,118.638,0,
7923,2017-06-15 01:00:00,0,-165.6,0,21.6,18,14.4,25.2,32.4,21.6,18,14.4,165.6,165.6,90,21.6,7.2,14.4,3.6,0,54,50.4,7.2,21.6,10.8,0,0,45.72,0,123.087,122.304,124.641,125.888,124.415,125.9,127.374,123.855,120.762,0,
7924,2017-06-15 01:30:00,0,-147.6,0,21.6,18,14.4,21.6,28.8,18,14.4,14.4,147.6,147.6,79.2,18,7.2,14.4,3.6,0,46.8,43.2,7.2,18,10.8,0,0,45.72,0,124.363,123.736,126.223,127.524,126.055,127.541,129.02,125.644,122.537,0,
7925,2017-06-15 02:00:00,0,-136.8,0,18,14.4,10.8,21.6,28.8,18,14.4,10.8,136.8,136.8,75.6,18,7.2,14.4,3.6,0,46.8,43.2,7.2,14.4,10.8,0,0,45.72,0,124.85,124.285,126.821,128.147,126.646,128.144,129.631,126.288,123.209,0,
7926,2017-06-15 02:30:00,0,-133.2,0,18,14.4,10.8,21.6,25.2,18,14.4,14.4,133.2,133.2,72,18,7.2,10.8,3.6,0,43.2,43.2,7.2,18,10.8,0,0,45.72,0,125.131,124.6,127.166,128.505,126.997,128.501,129.992,126.599,123.519,0,
7927,2017-06-15 03:00:00,0,-133.2,0,18,14.4,10.8,21.6,28.8,18,14.4,10.8,133.2,133.2,72,18,7.2,10.8,3.6,0,43.2,39.6,7.2,14.4,7.2,0,0,45.72,0,125.171,124.645,127.211,128.553,127.055,128.548,130.039,126.729,123.657,0,
7928,2017-06-15 03:30:00,0,-147.6,0,21.6,14.4,10.8,21.6,28.8,21.6,14.4,10.8,147.6,147.6,79.2,18,7.2,14.4,3.6,0,46.8,46.8,7.2,18,10.8,0,0,45.72,0,124.328,123.697,126.188,127.486,126,127.49,128.963,125.59,122.513,0,
7929,2017-06-15 04:00:00,0,-162,0,21.6,18,14.4,25.2,28.8,25.2,14.4,14.4,162,162,90,21.6,7.2,18,3.6,0,54,50.4,7.2,18,10.8,0,0,45.72,0,123.234,122.469,124.807,126.056,124.588,126.074,127.536,124.081,120.968,0,
7930,2017-06-15 04:30:00,0,-176.4,0,25.2,21.6,14.4,25.2,32.4,28.8,14.4,14.4,176.4,176.4,97.2,21.6,10.8,18,3.6,0,57.6,50.4,7.2,21.6,10.8,0,0,45.72,0,122.109,121.207,123.428,124.637,123.213,124.666,126.107,122.653,119.533,0,
7931,2017-06-15 05:00:00,0,-216,0,28.8,25.2,18,28.8,39.6,28.8,21.6,18,216,216,115.2,28.8,14.4,21.6,3.6,0,72,64.8,7.2,25.2,14.4,0,0,45.72,0,118.733,117.43,119.304,120.365,118.972,120.404,121.826,118.105,114.995,0,
7932,2017-06-15 05:30:00,0,-252,0,36,28.8,21.6,39.6,43.2,36,21.6,21.6,252,252,133.2,32.4,14.4,28.8,3.6,0,79.2,72,7.2,28.8,14.4,0,0,45.72,0,115.291,113.589,115.126,116.037,114.7,116.12,117.492,113.748,110.609,0,
7933,2017-06-15 06:00:00,0,-277.2,0,36,36,25.2,39.6,46.8,43.2,25.2,25.2,277.2,277.2,151.2,36,18,32.4,7.2,0,90,79.2,10.8,32.4,18,0,0,45.72,0,112.248,110.199,111.345,112.144,110.871,112.245,113.568,109.612,106.448,0,
7934,2017-06-15 06:30:00,0,-313.2,0,43.2,39.6,28.8,43.2,57.6,46.8,28.8,25.2,313.2,313.2,169.2,39.6,21.6,36,7.2,0,100.8,90,10.8,36,21.6,0,0,45.72,0,107.573,105.001,105.732,106.342,105.137,106.46,107.745,103.481,100.294,0,
7935,2017-06-15 07:00:00,0,-352.8,0,50.4,43.2,36,50.4,61.2,50.4,32.4,28.8,352.8,352.8,190.8,46.8,25.2,39.6,7.2,0,115.2,100.8,10.8,39.6,21.6,0,0,45.72,0,101.56,98.328,98.457,98.771,97.728,98.999,100.209,95.882,92.65,0,
7936,2017-06-15 07:30:00,0,-370.8,0,50.4,50.4,36,50.4,68.4,54,32.4,32.4,370.8,370.8,201.6,46.8,28.8,43.2,7.2,0,118.8,104.4,10.8,43.2,21.6,0,0,45.72,0,98.816,95.285,95.041,95.302,94.332,95.506,96.701,92.246,88.957,0,
7937,2017-06-15 08:00:00,-7.2,-388.8,0,50.4,54,36,54,72,57.6,36,36,388.8,388.8,212.4,50.4,25.2,43.2,10.8,7.2,126,115.2,14.4,46.8,25.2,0,0,45.72,0,95.792,91.935,91.44,91.522,90.499,91.726,92.89,87.913,84.541,0,
7938,2017-06-15 08:30:00,-36,-392.4,0,57.6,61.2,43.2,61.2,75.6,54,32.4,36,392.4,392.4,205.2,54,21.6,43.2,10.8,36,129.6,122.4,10.8,43.2,25.2,0,0,45.698,0,95.593,91.715,91.417,91.275,90.211,91.51,92.675,87.846,84.42,0,
7939,2017-06-15 09:00:00,-39.6,-392.4,0,57.6,61.2,39.6,57.6,75.6,61.2,39.6,39.6,392.4,392.4,205.2,57.6,21.6,46.8,10.8,39.6,129.6,129.6,14.4,50.4,28.8,0,0,45.604,0,95.503,91.615,91.323,91.062,89.987,91.282,92.391,87.038,83.682,0,
7940,2017-06-15 09:30:00,-54,-392.4,0,64.8,61.2,39.6,64.8,79.2,61.2,39.6,39.6,392.4,392.4,198,57.6,18,43.2,10.8,54,129.6,133.2,18,50.4,28.8,0,0,45.493,0,95.241,91.325,91.211,90.91,89.676,91.05,92.201,86.876,83.455,0,
7941,2017-06-15 10:00:00,-39.6,-392.4,0,57.6,61.2,43.2,61.2,75.6,61.2,43.2,36,392.4,392.4,205.2,57.6,21.6,46.8,7.2,39.6,129.6,129.6,14.4,50.4,28.8,0,0,45.35,0,95.298,91.389,91.069,90.766,89.697,91.026,92.137,86.828,83.582,0,
7942,2017-06-15 10:30:00,-43.2,-392.4,0,61.2,61.2,39.6,54,72,68.4,39.6,39.6,392.4,392.4,201.6,57.6,25.2,50.4,10.8,43.2,126,126,14.4,46.8,28.8,0,0,45.241,0,95.144,91.217,90.96,90.701,89.742,90.986,92.016,86.969,83.599,0,
7943,2017-06-15 11:00:00,-25.2,-392.4,0,57.6,50.4,36,61.2,75.6,57.6,36,39.6,392.4,392.4,205.2,54,21.6,43.2,10.8,25.2,129.6,126,18,46.8,28.8,0,0,45.129,0,95.096,91.165,90.849,90.75,89.544,90.883,92.059,86.856,83.448,0,
7944,2017-06-15 11:30:00,-14.4,-392.4,0,54,57.6,36,57.6,72,57.6,36,32.4,392.4,392.4,208.8,50.4,25.2,43.2,7.2,14.4,129.6,115.2,14.4,43.2,25.2,0,0,45.06,0,95.179,91.257,90.779,90.846,89.767,91.021,92.203,87.366,84.094,0,
7945,2017-06-15 12:00:00,0,-392.4,0,57.6,54,32.4,50.4,72,61.2,32.4,32.4,392.4,392.4,212.4,46.8,32.4,43.2,10.8,0,122.4,108,14.4,43.2,21.6,0,0,45.023,0,95.199,91.279,90.743,90.953,90.042,91.144,92.293,87.905,84.585,0,
7946,2017-06-15 12:30:00,14.4,-392.4,0,50.4,46.8,36,50.4,64.8,61.2,32.4,32.4,392.4,392.4,216,46.8,32.4,46.8,10.8,-14.4,126,104.4,10.8,43.2,25.2,0,0,45.026,0,95.318,91.411,90.746,90.921,90.116,91.22,92.311,87.886,84.543,0,
7947,2017-06-15 13:00:00,36,-392.4,0,50.4,46.8,32.4,50.4,64.8,50.4,32.4,32.4,392.4,392.4,219.6,43.2,32.4,39.6,10.8,-36,122.4,93.6,10.8,39.6,21.6,0,0,45.067,0,95.44,91.545,90.788,91.251,90.327,91.434,92.671,88.379,85.059,0,
7948,2017-06-15 13:30:00,39.6,-392.4,0,50.4,43.2,28.8,50.4,64.8,50.4,32.4,32.4,392.4,392.4,219.6,43.2,32.4,39.6,7.2,-39.6,122.4,93.6,10.8,39.6,21.6,0,0,45.162,0,95.503,91.615,90.883,91.383,90.404,91.527,92.777,88.367,85.087,0,
7949,2017-06-15 14:00:00,57.6,-388.8,0,46.8,46.8,28.8,46.8,54,50.4,32.4,28.8,388.8,388.8,223.2,39.6,32.4,39.6,7.2,-57.6,122.4,82.8,10.8,39.6,21.6,0,0,45.266,0,95.718,91.854,90.988,91.624,90.778,91.842,93.069,88.914,85.627,0,
7950,2017-06-15 14:30:00,61.2,-388.8,0,39.6,43.2,28.8,50.4,57.6,46.8,28.8,32.4,388.8,388.8,226.8,39.6,36,39.6,10.8,-61.2,122.4,82.8,7.2,36,21.6,0,0,45.417,0,95.931,92.089,91.139,91.772,90.942,91.989,93.23,89.204,85.801,0,
7951,2017-06-15 15:00:00,57.6,-388.8,0,43.2,46.8,28.8,46.8,57.6,46.8,28.8,28.8,388.8,388.8,223.2,36,36,39.6,7.2,-57.6,122.4,79.2,7.2,39.6,21.6,0,0,45.58,0,96.038,92.208,91.302,91.976,91.148,92.195,93.444,89.368,86.086,0,
7952,2017-06-15 15:30:00,0,-327.6,0,43.2,43.2,28.8,46.8,61.2,46.8,32.4,28.8,327.6,327.6,180,39.6,21.6,36,7.2,0,108,93.6,10.8,39.6,21.6,0,0,45.72,0,105.317,102.496,102.914,103.447,102.264,103.573,104.862,100.377,97.193,0,
7953,2017-06-15 16:00:00,0,-320.4,0,43.2,43.2,28.8,43.2,57.6,43.2,28.8,28.8,320.4,320.4,172.8,39.6,21.6,32.4,7.2,0,104.4,90,10.8,36,21.6,0,0,45.72,0,106.763,104.101,104.711,105.295,104.116,105.425,106.724,102.492,99.225,0,
7954,2017-06-15 16:30:00,0,-316.8,0,43.2,43.2,28.8,46.8,54,43.2,28.8,28.8,316.8,316.8,169.2,39.6,18,32.4,7.2,0,104.4,90,10.8,36,21.6,0,0,45.72,0,107.097,104.473,105.129,105.755,104.478,105.857,107.187,102.785,99.57,0,
7955,2017-06-15 17:00:00,0,-331.2,0,39.6,46.8,28.8,46.8,57.6,46.8,32.4,28.8,331.2,331.2,183.6,43.2,21.6,36,7.2,0,108,93.6,10.8,39.6,21.6,0,0,45.72,0,104.847,101.974,102.315,102.815,101.64,102.954,104.225,99.702,96.478,0,
7956,2017-06-15 17:30:00,0,-331.2,0,39.6,43.2,32.4,50.4,57.6,46.8,28.8,28.8,331.2,331.2,183.6,43.2,21.6,36,7.2,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,104.92,102.055,102.401,102.838,101.705,103.024,104.275,99.959,96.689,0,
7957,2017-06-15 18:00:00,0,-324,0,46.8,39.6,32.4,46.8,57.6,43.2,28.8,32.4,324,324,172.8,43.2,21.6,36,7.2,0,104.4,93.6,7.2,39.6,21.6,0,0,45.72,0,105.925,103.17,103.729,104.231,103.072,104.403,105.691,101.264,97.972,0,
7958,2017-06-15 18:30:00,0,-338.4,0,46.8,43.2,32.4,43.2,61.2,50.4,28.8,32.4,338.4,338.4,180,43.2,25.2,39.6,10.8,0,108,97.2,10.8,39.6,21.6,0,0,45.72,0,104.199,101.255,101.613,102.046,100.968,102.22,103.46,99.077,95.741,0,
7959,2017-06-15 19:00:00,0,-334.8,0,50.4,43.2,28.8,50.4,57.6,43.2,32.4,28.8,334.8,334.8,176.4,39.6,18,32.4,7.2,0,108,93.6,10.8,39.6,21.6,0,0,45.72,0,104.395,101.473,101.932,102.474,101.202,102.586,103.907,99.353,96.161,0,
7960,2017-06-15 19:30:00,0,-338.4,0,43.2,43.2,32.4,50.4,57.6,50.4,32.4,28.8,338.4,338.4,183.6,43.2,21.6,36,7.2,0,111.6,97.2,10.8,39.6,21.6,0,0,45.72,0,104.109,101.155,101.473,101.922,100.742,102.073,103.324,98.772,95.533,0,
7961,2017-06-15 20:00:00,0,-331.2,0,46.8,43.2,32.4,43.2,61.2,43.2,32.4,28.8,331.2,331.2,180,39.6,25.2,32.4,7.2,0,108,93.6,10.8,39.6,21.6,0,0,45.72,0,105.011,102.156,102.582,103.107,101.955,103.238,104.536,100.05,96.804,0,
7962,2017-06-15 20:30:00,0,-327.6,0,46.8,43.2,32.4,43.2,57.6,46.8,28.8,32.4,327.6,327.6,176.4,39.6,25.2,36,10.8,0,104.4,93.6,10.8,39.6,21.6,0,0,45.72,0,105.723,102.947,103.452,103.993,102.87,104.147,105.429,101.096,97.772,0,
7963,2017-06-15 21:00:00,0,-313.2,0,43.2,43.2,32.4,39.6,57.6,43.2,25.2,28.8,313.2,313.2,169.2,39.6,25.2,32.4,10.8,0,100.8,86.4,7.2,36,21.6,0,0,45.72,0,107.529,104.952,105.617,106.211,105.095,106.372,107.672,103.53,100.186,0,
7964,2017-06-15 21:30:00,0,-295.2,0,39.6,39.6,25.2,43.2,54,39.6,25.2,28.8,295.2,295.2,158.4,36,21.6,28.8,7.2,0,97.2,82.8,10.8,32.4,18,0,0,45.72,0,109.899,107.587,108.513,109.262,107.995,109.341,110.69,106.591,103.323,0,
7965,2017-06-15 22:00:00,0,-295.2,0,43.2,36,25.2,39.6,54,39.6,28.8,25.2,295.2,295.2,154.8,36,18,32.4,7.2,0,93.6,82.8,10.8,36,18,0,0,45.72,0,110.143,107.858,108.898,109.616,108.364,109.719,111.054,106.879,103.684,0,
7966,2017-06-15 22:30:00,0,-280.8,0,39.6,32.4,25.2,39.6,50.4,39.6,25.2,25.2,280.8,280.8,151.2,36,18,28.8,7.2,0,90,79.2,7.2,32.4,18,0,0,45.72,0,111.732,109.625,110.778,111.535,110.276,111.645,112.99,109.018,105.841,0,
7967,2017-06-15 23:00:00,0,-252,0,32.4,32.4,21.6,36,46.8,36,21.6,21.6,252,252,136.8,32.4,18,25.2,7.2,0,82.8,72,7.2,28.8,14.4,0,0,45.72,0,115.188,113.475,114.933,115.864,114.557,115.933,117.321,113.53,110.365,0,
7968,2017-06-15 23:30:00,0,-230.4,0,28.8,28.8,21.6,32.4,39.6,32.4,21.6,21.6,230.4,230.4,126,28.8,14.4,25.2,7.2,0,75.6,64.8,7.2,28.8,18,0,0,45.72,0,117.507,116.06,117.765,118.77,117.41,118.833,120.232,116.387,113.23,0,
7969,2017-06-16 00:00:00,0,-216,0,28.8,25.2,18,32.4,39.6,32.4,21.6,21.6,216,216,115.2,28.8,14.4,21.6,7.2,0,72,64.8,7.2,25.2,14.4,0,0,45.72,0,118.95,117.673,119.559,120.624,119.213,120.657,122.078,118.316,115.164,0,
7970,2017-06-16 00:30:00,0,-201.6,0,25.2,25.2,18,32.4,36,28.8,18,18,201.6,201.6,108,25.2,10.8,21.6,3.6,0,64.8,57.6,7.2,25.2,14.4,0,0,45.72,0,120.118,118.978,120.974,122.099,120.675,122.131,123.57,119.943,116.83,0,
7971,2017-06-16 01:00:00,0,-180,0,25.2,21.6,14.4,25.2,36,25.2,18,14.4,180,180,97.2,21.6,10.8,18,3.6,0,57.6,54,7.2,21.6,10.8,0,0,45.72,0,121.98,121.062,123.274,124.485,123.04,124.504,125.965,122.482,119.388,0,
7972,2017-06-16 01:30:00,0,-169.2,0,25.2,18,14.4,28.8,28.8,25.2,18,14.4,169.2,169.2,90,21.6,7.2,18,3.6,0,54,50.4,7.2,21.6,10.8,0,0,45.72,0,122.806,121.989,124.313,125.55,124.075,125.568,127.032,123.543,120.46,0,
7973,2017-06-16 02:00:00,0,-158.4,0,21.6,18,10.8,21.6,32.4,21.6,14.4,14.4,158.4,158.4,82.8,18,10.8,14.4,3.6,0,50.4,46.8,7.2,18,10.8,0,0,45.72,0,123.592,122.87,125.266,126.541,125.07,126.545,128.021,124.579,121.497,0,
7974,2017-06-16 02:30:00,0,-144,0,21.6,14.4,10.8,21.6,28.8,18,14.4,14.4,144,144,75.6,18,7.2,14.4,3.6,0,46.8,43.2,7.2,18,10.8,0,0,45.72,0,124.458,123.843,126.343,127.655,126.173,127.663,129.146,125.736,122.647,0,
7975,2017-06-16 03:00:00,0,-140.4,0,18,18,10.8,21.6,28.8,18,14.4,10.8,140.4,140.4,75.6,18,7.2,10.8,3.6,0,46.8,43.2,7.2,18,10.8,0,0,45.72,0,124.703,124.119,126.64,127.976,126.474,127.972,129.464,126.091,123.016,0,
7976,2017-06-16 03:30:00,0,-140.4,0,18,14.4,10.8,25.2,28.8,18,14.4,10.8,140.4,140.4,75.6,18,7.2,14.4,3.6,0,46.8,43.2,7.2,18,10.8,0,0,45.72,0,124.626,124.032,126.548,127.859,126.363,127.862,129.346,125.976,122.895,0,
7977,2017-06-16 04:00:00,0,-147.6,0,21.6,14.4,10.8,21.6,28.8,18,14.4,14.4,147.6,147.6,79.2,18,7.2,14.4,3.6,0,46.8,43.2,7.2,18,10.8,0,0,45.72,0,124.305,123.671,126.157,127.463,125.972,127.464,128.949,125.557,122.461,0,
7978,2017-06-16 04:30:00,0,-158.4,0,21.6,18,14.4,25.2,32.4,21.6,18,10.8,158.4,158.4,86.4,18,7.2,14.4,3.6,0,54,46.8,7.2,18,10.8,0,0,45.72,0,123.545,122.818,125.205,126.476,125,126.486,127.96,124.532,121.465,0,
7979,2017-06-16 05:00:00,0,-169.2,0,21.6,18,14.4,25.2,32.4,25.2,14.4,14.4,169.2,169.2,90,21.6,10.8,18,3.6,0,54,50.4,7.2,18,10.8,0,0,45.72,0,122.799,121.98,124.285,125.519,124.074,125.537,126.998,123.55,120.454,0,
7980,2017-06-16 05:30:00,0,-187.2,0,25.2,21.6,18,28.8,36,28.8,18,14.4,187.2,187.2,100.8,25.2,14.4,21.6,3.6,0,61.2,54,7.2,21.6,10.8,0,0,45.72,0,121.487,120.51,122.666,123.837,122.427,123.877,125.314,121.862,118.761,0,
7981,2017-06-16 06:00:00,0,-208.8,0,25.2,25.2,18,28.8,39.6,28.8,21.6,18,208.8,208.8,111.6,25.2,14.4,21.6,3.6,0,68.4,61.2,7.2,25.2,14.4,0,0,45.72,0,119.638,118.441,120.379,121.473,120.076,121.512,122.941,119.318,116.228,0,
